name_x,status_x,date,assists_game_x,assists_avg_x,att_field_goals_avg_x,att_free_throws_avg_x,att_three_points_avg_x,blocks_game_x,blocks_avg_x,defensive_rebounds_avg_x,made_field_goals_avg_x,made_free_throws_avg_x,made_three_point_avg_x,offensive_rebounds_avg_x,personal_fouls_avg_x,points_game_x,points_avg_x,steals_avg_x,turnovers_avg_x,outcomes_game_x,outcomes_avg_x,opp_name_x,opp_assists_avg_x,opp_att_field_goals_avg_x,opp_att_free_throws_avg_x,opp_att_three_points_avg_x,opp_blocks_avg_x,opp_defensive_rebounds_avg_x,opp_made_field_goals_avg_x,opp_made_free_throws_avg_x,opp_made_three_point_avg_x,opp_offensive_rebounds_avg_x,opp_personal_fouls_avg_x,opp_points_avg_x,opp_steals_avg_x,opp_turnovers_avg_x,total_rebounds_game_x,total_rebounds_avg_x,opp_total_rebounds_avg_x,assists_10MA_x,att_field_goals_10MA_x,att_free_throws_10MA_x,att_three_points_10MA_x,blocks_10MA_x,defensive_rebounds_10MA_x,made_field_goals_10MA_x,made_free_throws_10MA_x,made_three_point_10MA_x,offensive_rebounds_10MA_x,personal_fouls_10MA_x,points_10MA_x,steals_10MA_x,turnovers_10MA_x,outcomes_10MA_x,opp_assists_10MA_x,opp_att_field_goals_10MA_x,opp_att_free_throws_10MA_x,opp_att_three_points_10MA_x,opp_blocks_10MA_x,opp_defensive_rebounds_10MA_x,opp_made_field_goals_10MA_x,opp_made_free_throws_10MA_x,opp_made_three_point_10MA_x,opp_offensive_rebounds_10MA_x,opp_personal_fouls_10MA_x,opp_points_10MA_x,opp_steals_10MA_x,opp_turnovers_10MA_x,total_rebounds_10MA_x,opp_total_rebounds_10MA_x,name_y,status_y,assists_game_y,assists_avg_y,att_field_goals_avg_y,att_free_throws_avg_y,att_three_points_avg_y,blocks_game_y,blocks_avg_y,defensive_rebounds_avg_y,made_field_goals_avg_y,made_free_throws_avg_y,made_three_point_avg_y,offensive_rebounds_avg_y,personal_fouls_avg_y,points_game_y,points_avg_y,steals_avg_y,turnovers_avg_y,outcomes_avg_y,opp_assists_avg_y,opp_att_field_goals_avg_y,opp_att_free_throws_avg_y,opp_att_three_points_avg_y,opp_blocks_avg_y,opp_defensive_rebounds_avg_y,opp_made_field_goals_avg_y,opp_made_free_throws_avg_y,opp_made_three_point_avg_y,opp_offensive_rebounds_avg_y,opp_personal_fouls_avg_y,opp_points_avg_y,opp_steals_avg_y,opp_turnovers_avg_y,total_rebounds_game_y,total_rebounds_avg_y,opp_total_rebounds_avg_y,assists_10MA_y,att_field_goals_10MA_y,att_free_throws_10MA_y,att_three_points_10MA_y,blocks_10MA_y,defensive_rebounds_10MA_y,made_field_goals_10MA_y,made_free_throws_10MA_y,made_three_point_10MA_y,offensive_rebounds_10MA_y,personal_fouls_10MA_y,points_10MA_y,steals_10MA_y,turnovers_10MA_y,outcomes_10MA_y,opp_assists_10MA_y,opp_att_field_goals_10MA_y,opp_att_free_throws_10MA_y,opp_att_three_points_10MA_y,opp_blocks_10MA_y,opp_defensive_rebounds_10MA_y,opp_made_field_goals_10MA_y,opp_made_free_throws_10MA_y,opp_made_three_point_10MA_y,opp_offensive_rebounds_10MA_y,opp_personal_fouls_10MA_y,opp_points_10MA_y,opp_steals_10MA_y,opp_turnovers_10MA_y,total_rebounds_10MA_y,opp_total_rebounds_10MA_y
ATLANTA_HAWKS,0,11_17,22.0,26.66666666666667,82.91666666666667,19.416666666666668,24.91666666666667,7.0,4.916666666666667,31.83333333333333,39.083333333333336,15.666666666666664,8.916666666666666,7.833333333333332,17.333333333333332,88.0,102.75,10.0,14.416666666666664,0.0,0.6666666666666666,BROOKLYN_NETS,23.66666666666667,86.33333333333331,17.583333333333332,27.16666666666667,5.666666666666668,33.0,38.41666666666666,14.25,9.25,12.083333333333336,18.916666666666668,100.33333333333331,8.416666666666666,16.916666666666668,44.0,39.66666666666666,45.08333333333334,27.2,83.0,19.2,24.8,5.1,31.7,39.0,15.8,8.9,8.0,16.5,102.7,10.0,14.3,0.7,24.0,84.7,16.4,26.8,6.1,32.8,38.6,13.2,9.3,10.6,18.8,99.7,8.6,16.7,39.7,43.4,BROOKLYN_NETS,1,22.0,21.2,87.1,18.9,16.2,3.0,5.0,32.9,37.9,14.6,4.3,12.1,19.6,90.0,94.7,7.3,14.8,0.1,24.2,84.2,21.5,25.6,6.0,33.7,38.6,16.9,9.5,9.6,18.6,103.6,9.0,13.8,44.0,45.0,43.3,21.2,87.1,18.9,16.2,5.0,32.9,37.9,14.6,4.3,12.1,19.6,94.7,7.3,14.8,0.1,24.2,84.2,21.5,25.6,6.0,33.7,38.6,16.9,9.5,9.6,18.6,103.6,9.0,13.8,45.0,43.3
ATLANTA_HAWKS,1,11_18,23.0,26.30769230769231,82.38461538461539,19.0,25.23076923076923,6.0,5.0769230769230775,32.153846153846146,38.615384615384606,15.230769230769232,9.153846153846152,7.8461538461538485,17.307692307692307,103.0,101.6153846153846,9.76923076923077,14.846153846153848,1.0,0.6153846153846154,SACRAMENTO_KINGS,23.538461538461537,86.15384615384615,17.23076923076923,26.615384615384606,5.461538461538462,33.153846153846146,38.30769230769232,13.692307692307693,9.23076923076923,11.846153846153848,18.53846153846154,99.53846153846152,8.846153846153848,16.46153846153846,45.0,40.0,45.0,27.1,82.3,18.4,25.4,5.4,31.6,38.7,15.1,9.3,8.0,16.5,101.8,9.8,14.8,0.6,23.9,84.3,16.4,25.8,5.8,32.2,38.7,12.9,9.0,10.2,18.2,99.3,9.3,16.0,39.6,42.4,SACRAMENTO_KINGS,0,26.0,23.363636363636363,87.45454545454545,23.90909090909091,22.0,1.0,3.4545454545454546,32.63636363636363,39.36363636363637,16.636363636363637,8.454545454545455,11.909090909090908,21.272727272727273,97.0,103.8181818181818,9.0,16.272727272727273,0.3636363636363637,23.363636363636363,85.18181818181819,24.181818181818183,26.818181818181817,5.363636363636363,33.54545454545455,40.45454545454545,18.0,9.0,9.818181818181818,21.0,107.9090909090909,9.090909090909092,16.90909090909091,52.0,44.54545454545455,43.36363636363637,23.3,86.8,24.5,21.8,3.5,32.2,39.2,17.2,8.2,11.9,20.7,103.8,9.1,16.3,0.4,23.7,85.7,23.5,27.6,5.0,33.3,40.3,17.7,9.3,10.2,21.2,107.6,9.2,17.1,44.1,43.5
ATLANTA_HAWKS,0,11_21,22.0,26.07142857142857,82.85714285714286,19.357142857142858,25.57142857142857,4.0,5.142857142857143,32.214285714285715,38.57142857142857,15.428571428571427,9.142857142857142,8.142857142857142,17.142857142857142,97.0,101.71428571428572,9.714285714285714,14.571428571428573,0.0,0.6428571428571429,CLEVELAND_CAVALIERS,23.714285714285715,86.14285714285714,17.285714285714285,25.857142857142854,5.142857142857143,33.57142857142857,38.285714285714285,13.857142857142858,8.928571428571429,11.928571428571427,18.785714285714285,99.35714285714286,8.714285714285714,16.714285714285715,38.0,40.357142857142854,45.5,27.2,82.4,19.4,25.5,5.4,31.0,38.8,15.6,9.5,8.3,16.4,102.7,9.8,14.8,0.6,23.8,84.3,16.7,23.7,4.6,32.5,39.3,13.1,8.1,10.6,19.0,99.8,9.3,16.9,39.3,43.1,CLEVELAND_CAVALIERS,1,27.0,24.16666666666667,82.75,24.58333333333333,27.41666666666667,8.0,3.9166666666666665,35.833333333333336,38.41666666666666,17.166666666666668,9.5,10.666666666666666,20.75,109.0,103.5,6.0,14.416666666666664,0.75,20.0,83.66666666666667,22.25,19.916666666666668,4.666666666666667,31.25,36.333333333333336,17.25,6.75,9.666666666666666,22.41666666666667,96.66666666666669,7.416666666666668,13.0,51.0,46.5,40.91666666666666,23.5,81.5,26.1,27.1,3.8,34.9,38.2,18.5,9.2,10.5,20.3,104.1,6.0,14.4,0.8,21.2,83.5,22.2,20.4,4.3,30.6,37.0,17.5,7.2,9.8,22.9,98.7,7.5,12.7,45.4,40.4
ATLANTA_HAWKS,1,11_24,33.0,25.8,83.06666666666666,19.733333333333334,25.73333333333333,7.0,5.066666666666666,31.8,38.13333333333333,15.866666666666667,9.266666666666667,8.4,17.333333333333332,121.0,101.4,9.733333333333333,14.4,1.0,0.6,BOSTON_CELTICS,23.93333333333333,86.06666666666666,17.4,26.066666666666666,5.333333333333333,34.0,38.46666666666667,14.0,9.066666666666666,11.866666666666667,19.0,100.0,8.4,16.533333333333335,43.0,40.2,45.86666666666667,26.9,82.0,19.7,26.2,5.7,30.1,38.3,16.1,9.9,7.9,17.0,102.6,9.8,14.5,0.5,25.2,84.2,17.0,23.8,4.5,32.9,39.6,13.6,8.7,10.4,19.1,101.5,8.7,16.5,38.0,43.3,BOSTON_CELTICS,0,23.0,24.384615384615394,88.46153846153847,21.69230769230769,28.76923076923077,2.0,4.461538461538462,31.615384615384606,38.769230769230774,17.153846153846153,9.0,12.384615384615385,23.23076923076923,97.0,103.69230769230772,11.461538461538465,16.153846153846153,0.5384615384615384,19.69230769230769,81.30769230769229,27.153846153846153,21.538461538461537,4.384615384615385,33.07692307692308,35.153846153846146,20.23076923076923,7.230769230769233,11.307692307692307,21.0,97.76923076923076,9.384615384615383,18.46153846153846,33.0,44.0,44.384615384615394,24.2,88.2,20.0,29.5,4.3,32.0,39.8,15.4,9.6,12.8,22.8,104.6,11.5,16.0,0.6,19.9,80.9,27.0,21.3,4.2,31.3,35.1,19.5,7.1,11.4,20.2,96.8,9.0,17.9,44.8,42.7
ATLANTA_HAWKS,0,11_25,14.0,26.25,82.875,19.875,25.625,7.0,5.1875,32.125,38.5625,16.0625,9.4375,8.25,17.8125,95.0,102.625,9.625,14.75,0.0,0.625,MINNESOTA_TIMBERWOLVES,23.875,85.8125,17.9375,25.75,5.125,33.3125,38.1875,14.375,9.0625,11.75,19.0,99.8125,8.75,16.5,53.0,40.375,45.0625,27.5,82.4,19.5,26.4,5.4,31.0,39.1,16.1,10.3,7.9,17.8,104.6,9.1,15.2,0.5,25.1,84.1,18.3,23.8,4.3,32.3,39.4,14.6,9.1,10.0,19.1,102.5,9.2,16.2,38.9,42.3,MINNESOTA_TIMBERWOLVES,1,22.0,20.5,83.07142857142857,28.142857142857146,15.357142857142858,4.0,4.857142857142857,35.357142857142854,37.142857142857146,22.5,4.714285714285714,9.642857142857142,22.5,99.0,101.5,7.2142857142857135,14.857142857142858,0.42857142857142855,19.928571428571427,86.2142857142857,22.428571428571423,26.857142857142854,5.857142857142858,32.857142857142854,38.214285714285715,16.785714285714285,9.0,9.714285714285714,22.357142857142854,102.21428571428572,7.571428571428571,15.071428571428573,45.0,45.0,42.57142857142857,20.7,84.5,25.5,15.9,4.8,35.3,38.8,20.1,5.2,10.4,21.6,102.9,7.4,15.2,0.4,21.4,85.7,21.4,27.3,6.2,32.0,39.3,15.5,9.9,8.9,21.1,104.0,8.6,15.2,45.7,40.9
ATLANTA_HAWKS,0,11_27,25.0,25.52941176470589,82.82352941176471,20.764705882352946,25.94117647058824,3.0,5.294117647058823,32.47058823529412,38.117647058823536,16.588235294117652,9.352941176470589,8.647058823529411,17.941176470588232,116.0,102.17647058823529,9.647058823529411,14.705882352941178,1.0,0.5882352941176471,MEMPHIS_GRIZZLIES,23.764705882352942,85.58823529411767,18.58823529411765,25.470588235294123,5.0588235294117645,33.588235294117645,37.941176470588225,14.823529411764708,9.058823529411764,11.470588235294118,19.23529411764705,99.76470588235294,8.764705882352942,16.176470588235293,40.0,41.117647058823536,45.05882352941178,25.9,82.9,19.5,27.4,5.5,31.3,38.1,15.6,10.2,8.8,17.7,102.0,9.1,15.1,0.4,24.3,83.9,18.8,22.9,4.0,33.5,38.6,14.7,9.0,10.1,19.0,100.9,9.2,16.1,40.1,43.6,MEMPHIS_GRIZZLIES,1,20.0,20.9375,81.6875,25.8125,17.6875,1.0,3.8125,30.6875,34.5625,21.5625,5.5,9.75,22.8125,101.0,96.1875,9.5625,13.0625,0.5625,21.25,76.8125,26.375,25.0,6.125,34.875,35.25,19.8125,9.125,8.9375,22.375,99.4375,7.375,17.4375,37.0,40.4375,43.8125,20.4,80.7,26.8,16.5,3.2,30.1,34.6,23.3,5.7,9.2,23.4,98.2,11.0,13.5,0.6,18.9,74.3,27.3,25.3,7.2,33.8,33.2,21.9,8.5,8.1,23.4,96.8,8.2,19.3,39.3,41.9
ATLANTA_HAWKS,0,11_28,28.0,25.5,82.3888888888889,21.61111111111111,26.66666666666667,5.0,5.166666666666667,32.55555555555556,37.944444444444436,17.444444444444443,9.611111111111107,8.5,18.11111111111111,88.0,102.94444444444444,9.333333333333334,14.444444444444445,0.0,0.6111111111111112,SAN_ANTONIO_SPURS,23.555555555555557,85.27777777777777,18.722222222222214,25.722222222222214,4.833333333333333,33.5,37.77777777777778,15.055555555555555,9.222222222222221,11.111111111111107,19.555555555555557,99.83333333333331,8.444444444444445,16.0,43.0,41.05555555555557,44.611111111111114,24.7,81.2,21.6,28.0,5.4,31.8,37.3,17.3,10.3,8.4,18.3,102.2,8.3,14.7,0.4,23.6,84.1,19.2,23.5,3.8,33.4,38.3,15.1,9.4,9.8,19.7,101.1,8.4,15.0,40.2,43.2,SAN_ANTONIO_SPURS,1,25.0,24.875,82.875,17.4375,19.6875,9.0,6.3125,36.9375,39.125,13.5,7.125,8.875,16.875,108.0,98.875,8.5,14.125,0.8125,20.625,83.25,16.875,19.25,3.1875,31.8125,35.125,13.25,6.3125,9.0,18.5,89.8125,7.9375,14.375,49.0,45.8125,40.8125,25.4,82.3,16.8,20.3,6.9,36.4,38.4,12.9,7.5,9.0,16.1,97.2,8.6,13.2,0.9,21.2,82.2,15.3,18.9,3.0,32.8,34.6,12.6,6.5,8.8,18.2,88.3,7.8,14.5,45.4,41.6
ATLANTA_HAWKS,1,11_30,23.0,25.63157894736842,82.63157894736842,21.157894736842106,26.63157894736842,8.0,5.157894736842105,32.473684210526315,37.89473684210526,16.94736842105263,9.421052631578947,8.684210526315791,18.05263157894737,106.0,102.15789473684212,9.31578947368421,14.63157894736842,1.0,0.5789473684210527,OKLAHOMA_CITY_THUNDER,23.63157894736842,85.26315789473685,18.789473684210527,25.26315789473684,5.052631578947368,33.68421052631579,37.89473684210526,15.26315789473684,9.210526315789474,11.157894736842103,19.263157894736842,100.26315789473685,8.578947368421053,16.0,51.0,41.1578947368421,44.842105263157904,24.5,81.3,22.2,27.5,5.3,32.6,36.6,17.5,9.6,9.2,18.1,100.3,7.9,14.8,0.4,23.4,84.6,19.0,23.7,4.2,33.9,37.7,15.2,9.6,10.2,19.3,100.2,8.5,14.7,41.8,44.1,OKLAHOMA_CITY_THUNDER,0,19.0,21.882352941176467,86.35294117647058,24.70588235294117,22.94117647058824,8.0,7.352941176470589,34.882352941176464,40.882352941176464,19.352941176470583,8.294117647058824,12.823529411764708,22.0,100.0,109.41176470588236,7.823529411764706,16.705882352941178,0.6470588235294118,20.11764705882353,87.58823529411768,25.294117647058826,21.41176470588235,4.882352941176472,29.294117647058826,37.941176470588225,19.176470588235293,7.764705882352941,10.705882352941176,20.764705882352946,102.82352941176471,9.941176470588236,14.352941176470587,48.0,47.70588235294117,40.0,21.0,84.2,25.6,24.0,6.7,34.1,39.2,19.7,8.6,12.1,20.8,106.7,7.8,15.9,0.7,20.3,85.6,24.5,21.3,4.3,29.1,36.6,18.3,7.8,11.0,20.7,99.3,9.8,14.7,46.2,40.1
ATLANTA_HAWKS,1,12_2,22.0,25.5,83.0,21.1,26.7,7.0,5.3,32.7,37.95,17.0,9.45,8.95,17.9,86.0,102.35,9.3,14.5,0.0,0.6,TORONTO_RAPTORS,23.4,85.65,18.95,24.95,5.2,33.75,37.85,15.45,9.1,11.25,19.25,100.25,8.55,15.75,43.0,41.65,45.0,24.2,81.7,22.6,27.7,5.4,32.7,36.3,18.1,9.6,9.8,18.0,100.3,7.8,14.8,0.4,23.2,85.6,19.7,22.7,5.0,34.2,37.7,16.1,8.9,10.7,19.1,100.4,8.7,13.9,42.5,44.9,TORONTO_RAPTORS,0,12.0,18.11111111111111,81.05555555555556,27.0,21.94444444444445,5.0,4.111111111111111,33.833333333333336,35.333333333333336,21.5,8.0,11.0,20.0,96.0,100.16666666666669,8.833333333333334,14.333333333333336,0.6111111111111112,21.94444444444445,81.6111111111111,22.777777777777786,24.777777777777786,5.5555555555555545,31.055555555555557,34.94444444444444,17.722222222222218,8.777777777777779,9.888888888888893,23.222222222222214,96.38888888888887,7.8888888888888875,14.5,50.0,44.83333333333334,40.944444444444436,17.7,80.5,23.7,23.6,4.1,33.1,35.8,19.2,9.3,10.4,18.6,100.1,8.6,13.8,0.6,22.0,80.6,21.0,26.4,5.4,31.0,35.4,15.6,9.4,9.9,21.3,95.8,7.5,14.8,43.5,40.9
ATLANTA_HAWKS,1,12_4,24.0,25.33333333333333,83.33333333333333,20.857142857142858,26.714285714285715,9.0,5.3809523809523805,32.57142857142857,37.714285714285715,16.761904761904766,9.380952380952381,9.142857142857142,18.0,100.0,101.57142857142857,9.238095238095235,14.38095238095238,1.0,0.5714285714285714,LOS_ANGELES_LAKERS,22.857142857142854,85.33333333333333,19.19047619047619,24.952380952380953,5.190476190476192,34.142857142857146,37.76190476190476,15.571428571428573,8.952380952380953,11.095238095238097,19.19047619047619,100.04761904761904,8.619047619047619,15.571428571428573,43.0,41.714285714285715,45.23809523809525,23.8,83.1,22.2,28.4,5.9,32.7,36.0,17.8,9.8,10.6,18.6,99.6,8.3,14.4,0.4,21.7,83.2,20.9,21.9,4.8,35.1,37.1,16.8,8.4,9.8,19.1,99.4,8.7,14.1,43.3,44.9,LOS_ANGELES_LAKERS,0,19.0,18.33333333333333,85.1111111111111,24.83333333333333,25.94444444444445,7.0,4.833333333333333,33.833333333333336,34.888888888888886,19.5,8.055555555555555,9.888888888888893,20.88888888888889,87.0,97.33333333333331,7.333333333333332,13.611111111111107,0.16666666666666666,23.722222222222214,86.88888888888891,24.66666666666667,26.277777777777786,5.0,35.666666666666664,39.0,18.777777777777786,8.944444444444445,11.666666666666664,18.777777777777786,105.72222222222223,6.777777777777778,12.388888888888893,42.0,43.72222222222222,47.33333333333334,17.7,85.4,22.6,24.5,3.8,34.5,34.3,17.8,7.5,11.0,20.1,93.9,7.8,13.7,0.2,23.1,84.7,24.2,28.7,4.6,35.3,37.8,17.9,10.2,10.7,16.9,103.7,7.8,13.4,45.5,46.0
