name,status,date,assists,att_field_goals,att_free_throws,att_three_points,blocks,defensive_rebounds,made_field_goals,made_free_throws,made_three_point,offensive_rebounds,personal_fouls,points,steals,turnovers,outcomes,opp_name,opp_assists,opp_att_field_goals,opp_att_free_throws,opp_att_three_points,opp_blocks,opp_defensive_rebounds,opp_made_field_goals,opp_made_free_throws,opp_made_three_point,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_turnovers,total_rebounds,opp_total_rebounds
SAN_ANTONIO_SPURS,away,10_25,25,98,26,24,3,34,47,23,12,21,19,129,13,13,1,GOLDEN_STATE_WARRIORS,24,85,18,33,6,27,40,13,7,8,19,100,11,16,55,35
SAN_ANTONIO_SPURS,away,10_27,23,79,27,18,8,31,36,24,6,9,26,102,10,9,1,SACRAMENTO_KINGS,22,70,38,20,0,34,28,32,6,6,21,94,7,15,40,40
SAN_ANTONIO_SPURS,home,10_29,21,83,23,24,7,44,35,18,10,6,15,98,6,9,1,NEW_ORLEANS_PELICANS,14,86,15,22,5,38,32,11,4,7,19,79,6,9,50,45
SAN_ANTONIO_SPURS,away,10_30,20,82,26,18,5,30,37,22,10,14,26,106,4,15,1,MIAMI_HEAT,19,80,26,20,6,30,37,18,7,6,24,99,7,12,44,36
SAN_ANTONIO_SPURS,home,11_1,19,76,21,20,5,30,33,19,6,4,15,91,6,9,0,UTAH_JAZZ,22,76,18,31,8,37,38,15,15,2,20,106,5,10,34,39
SAN_ANTONIO_SPURS,away,11_4,17,83,22,20,8,40,37,20,6,9,25,100,9,11,1,UTAH_JAZZ,15,80,24,26,4,33,30,15,11,9,19,86,7,12,49,42
SAN_ANTONIO_SPURS,home,11_5,19,74,25,25,5,33,30,22,10,7,18,92,5,15,0,LOS_ANGELES_CLIPPERS,24,91,14,23,6,34,47,13,9,7,19,116,8,8,40,41
SAN_ANTONIO_SPURS,home,11_9,22,84,30,23,5,29,33,26,7,10,15,99,14,10,0,HOUSTON_ROCKETS,25,78,22,30,4,37,37,17,10,8,24,101,7,19,39,45
SAN_ANTONIO_SPURS,home,11_11,24,81,19,20,2,35,36,15,9,10,13,96,8,8,1,DETROIT_PISTONS,14,76,21,25,4,33,32,17,5,9,14,86,2,11,45,42
SAN_ANTONIO_SPURS,away,11_12,21,76,24,18,11,33,41,19,5,2,19,106,6,10,1,HOUSTON_ROCKETS,22,89,21,47,4,30,34,17,15,16,19,100,6,14,35,46
